X,Y,se_sdo_rowid,se_anno_cad_data,bezirk,adresse,anzahl,art_kat
16.369610812665439,48.202006885269292,289278,,1,"Kärntner Straße 57, Kärntner Ring (Badner Bahn)",8,0
16.371649610912815,48.203803560168758,289279,,1,Krugerstraße 10,16,0
16.372442148305566,48.210462221360835,289280,,1,Landskrongasse ggü. 1-3,8,0
16.357340504362522,48.210117748925981,289281,,1,Lichtenfelsgasse 2,6,0
16.316749818418241,48.150759290259757,289282,,23,"E.-Bergner-Weg, Anton-Baumgartner-Straße",30,1
16.281291554804309,48.194126100024121,289283,,14,"Guldengasse  3, Baumgartenstraße",6,0
16.349686728828988,48.147139897903308,289284,,23,"Kolbegasse 34, Inzersdorfer Friedhof",8,0
16.345018978222889,48.227777665071343,289285,,18,Edelhofgasse 10,6,0
16.345436256902303,48.226712933077152,289286,,18,Gentzgasse 27,8,0
16.336626261900676,48.223840632728745,289287,,18,"Johann-Nepomuk-Vogl-Platz, Teschnergasse",6,0
16.342043677871803,48.220657179908997,289288,,18,Klettenhofergasse 5,8,0
16.333703034542914,48.227829251809339,289289,,18,Lacknergasse  87,6,0
16.358759757543517,48.225042043935829,289290,,9,Alserbachstraße 23,8,0
16.382580790724443,48.217729541499658,289291,,2,Rotensterngasse 9-11,8,0
16.369996273941791,48.213591064231437,289292,,1,Salzgries 23,5,0
16.346090927594044,48.210749109569697,289293,,8,Hamerlingpark 5-6,12,0
16.33686648627204,48.206303597330333,289294,,16,"Lerchenfelder Gürtel ggü. 19, Koppstraße",8,0
16.366087032507295,48.213452982680444,289295,,1,Rockhgasse 6,6,0
16.361398400412384,48.212599769856141,289296,,1,Universitätsring ggü. Mölker Bastei,40,0
16.309621634623621,48.213787469831153,289297,,16,Ottakringer Straße 200,8,0
16.316831770129451,48.151662794546645,289298,,23,Wohnparkstraße - ggü. Stiege 1-2,26,1
16.319628863280546,48.210242661883491,289299,,16,Schuhmeierplatz 6,6,0
16.319736118661098,48.211239336576966,289300,,16,Schuhmeierplatz 17,8,0
16.318948193904092,48.211209814390401,289301,,16,Schuhmeierplatz 18,8,0
16.319487493201326,48.210115577046835,289302,,16,Schuhmeierplatz 7,8,0
16.308498014305904,48.209130361640135,289303,,16,Wiesberggasse 5,16,0
16.316020368925148,48.209542870490715,289304,,16,"Pfenninggeldgasse 1A, Koppstraße",8,0
16.317876406072894,48.214414024317932,289305,,16,Familienplatz 4,12,0
16.33865423737651,48.208433964779609,289306,,7,"Lerchenfelder Gürtel, U/6-Station Thaliastraße",8,0
16.333437423788133,48.211450877739949,289307,,16,Neulerchenfelder Straße 46-48,10,0
16.372358470928113,48.211203195340183,289308,,1,Hoher Markt ggü. 8-9,6,0
16.308980925309459,48.20364518507683,289309,,14,"U/3-Station Kendlerstraße, Kendlerstraße - Steinbruchstraße",14,0
16.292070160987667,48.210132648385418,289310,,16,Waidäckergasse 6,4,0
16.311602082664056,48.212788101440978,289311,,16,Weinheimergasse 2,6,0
16.337003296970771,48.204030668498525,287490,,15,"Neubaugürtel-Burggasse, U6-Station",12,0
16.359020401183802,48.197062901259798,287491,,6,Kettenbrücke,8,0
16.371299358944746,48.198238305386006,287492,,4,"Argentinierstraße ggü. 2, Karlskirche",8,0
16.357680398244565,48.21263445166862,287493,,1,Grillparzerstraße 8,4,0
16.371404479108531,48.197917683763457,287494,,4,Argentinierstraße 4-6,8,0
16.373220436534371,48.198821016782937,287495,,4,Symphonikerstraße 1,8,0
16.315309899096373,48.201462335020409,287496,,15,Taytenhayngaase,4,0
16.371373041908594,48.190969206339339,287497,,4,"Favoritenstraße 40, Theresianumgasse",4,0
16.354540569703744,48.233056015183777,287498,,19,"Döblinger Gürtel ggü. 5, Glatzgasse",5,0
16.331474832754058,48.206907607975538,287499,,16,Koppstraße 23,4,0
16.366965852996742,48.196459853182304,287500,,4,Schleifmühlgasse 2,6,0
16.280014969787295,48.206750952230678,287501,,14,Baumgartner Höhe ggü. 1,6,0
16.365800851519921,48.195045728568829,287502,,4,"Schäffergasse 1, Waaggasse",10,0
16.3695062131501,48.245101781200255,287503,,20,"Brigittenauer Lände 224, Rechts vom Eingang",20,0
16.378785727750948,48.240123135508966,287504,,20,"Pasettistraße, Stromstraße 31",16,0
16.365181936066186,48.19628325201122,287505,,4,Paulanergasse 15,8,0
16.375401173848203,48.196950606156115,287506,,4,"Wohllebengasse 2, Prinz Eugen Straße",6,0
16.364751353954212,48.197811115214641,287507,,4,Kühnplatz 5,8,0
16.474847574595227,48.213359169237243,287508,,22,"Wulzendorfer Straße 89, Tönsbergweg",6,0
16.366892339920831,48.195067321393594,287509,,4,Wiedner Hauptstraße 36,18,0
16.365478067083931,48.196873543896437,287510,,4,Margaretenstraße 18,4,0
16.366907248596114,48.195882217961028,287511,,4,Paulanergasse 8,4,0
16.364412168030562,48.196002874752246,287512,,4,Margaretenstraße 32,4,0
16.356538058913692,48.206313753851823,287513,,7,"Museumstraße 12, Richtung Schmerlingplatz",6,0
16.362256337451843,48.197512390529596,287514,,4,Rechte Wienzeile 25-27,8,0
16.365181770054782,48.219098350816736,287515,,9,Berggasse 29,8,0
16.369462146592873,48.199235119794515,287516,,4,"Karlsplatz 13 - TU Wien, Treitlstraße U-Bahnstation",8,0
16.365457456852329,48.196845355503974,287517,,4,Margaretenstraße 18,8,0
16.372631098789604,48.197598518290363,287518,,4,Gußhausstraße 15,6,0
16.367255785071801,48.193540349012295,287519,,4,"Wiedner Hauptstraße 41, Schlüsselgasse",4,0
16.37284454660055,48.195604146153876,287520,,4,Argentinierstraße 21,10,0
16.365259090691247,48.196351176029438,287521,,4,"Paulanergasse 16, Margaretenstraße",4,0
16.365667204834455,48.196075708955192,287522,,4,Paulanergasse 15,8,0
16.372940611957585,48.19543242624399,287523,,4,Argentinierstraße 21,4,0
16.38284084569867,48.200582354630434,287524,,3,Am Modenapark 1-2,6,0
16.362043737671247,48.197384006989239,287525,,4,"Rechte Wienzeile, Preßgasse",6,0
16.366030133181518,48.197231375375054,287526,,4,Margaretenstraße 9,6,0
16.34083816813266,48.214720490364265,287527,,8,Hernalser Gürtel ggü. 18,4,0
16.367057160023755,48.194029129199699,287528,,4,Wiedner Hauptstraße 40,6,0
16.369124710638182,48.19387625315958,287529,,4,Brahmsplatz ggü.7,8,0
16.364816670734971,48.197755134247643,287530,,4,Kühnplatz ggü. 4,8,0
16.366675481945748,48.199307355761057,287531,,4,"Operngasse 13-15, Resselgasse",6,0
16.363408319431073,48.19362633266023,287532,,4,"Schäffergasse 17, Grosse Neugasse",4,0
16.365756429995933,48.196802929688403,287533,,4,Schleifmühlgasse 7,12,0
16.374681390225675,48.190761901113881,287534,,4,Belvederegasse 25,10,0
16.361006102211618,48.213713554471362,287535,,1,Universitätsstraße 1,20,0
16.365312492340561,48.19120125158026,287536,,4,"Rubensgasse 7, Rubenspark",8,0
16.367187653255115,48.195064211084812,287537,,4,Wiedner Hauptstraße 31,4,0
16.367859675997178,48.185024345103933,287538,,4,Schelleingasse 54,4,0
16.36974497765878,48.196838333308868,287539,,4,Karlsgasse 15,8,0
16.370259139524862,48.199014210484741,287540,,4,Karlsplatz 13 - TU Wien,20,0
16.273239394909897,48.198319134379972,287541,,14,Linzer Straße 314,6,0
16.374098067962827,48.198114629186037,287542,,4,Gußhausstraße 3,8,0
16.367001810015168,48.211580775683537,287543,,1,Tiefer Graben 2A,6,0
16.372310887937946,48.199320384407677,287544,,4,"Karlsplatz - Resselpark/, Historisches Museum",18,0
16.372227809338572,48.190169363692426,287545,,4,Belvederegasse 41,4,0
16.384129466079813,48.237982279354341,287546,,20,"Allerheiligengasse 9, Allerheiligenplatz",8,0
16.369473808265397,48.231569450516261,287547,,20,Othmargasse 31,6,0
16.378706877541347,48.242326660356333,287548,,20,"Marchfeldstraße, Leystraße",6,0
16.365157230554125,48.237671549475486,287549,,20,Klosterneuburger Straße 110,10,0
16.274828262269711,48.192293082895638,287918,,13,"Hietzinger Kai ggü. 169, U-Bahn Ober St.Veit",20,0
16.301106175852087,48.187918069713987,287919,,13,"Am-Hans-Moser-Park 1A, Amtshaus",8,0
16.325507316917971,48.185176496888225,287920,,15,Rauchfangkehrergasse 41,6,0
16.327124175562894,48.198313077327285,287921,,15,Stättermayergasse 26,8,0
16.351075121554477,48.223501797763525,287922,,9,Prechtlgasse,24,0
16.253690061268347,48.198958482900068,287923,,13,Auhofstraße 256,6,0
16.343258101159385,48.201715636622907,287924,,7,Schottenfeldgasse 46,6,0
16.274953369538689,48.192275972437287,287925,,13,"Hietzinger Kai ggü. 169, U-Bahn Ober St.Veit",20,0
16.342267142341765,48.201871555393936,287926,,7,Westbahnstraße 40,8,0
16.339623994688832,48.214075265758552,287927,,17,Thelemangasse 1,16,0
16.36284304997076,48.22432943795944,287928,,9,Glasergasse 8,16,0
16.344235662777976,48.201861026998884,287929,,7,Westbahnstraße 28,8,0
16.320242333343408,48.221584549908478,287930,,17,Wurlitzergasse 93,6,0
16.337844100859314,48.200970583033616,287931,,7,Urban-Loritz-Platz,8,0
16.337278528579148,48.192946367509428,287932,,15,Maria-vom-Siege 3,6,0
16.294617180742868,48.189450038399251,287933,,13,"Hietzinger Kai 59, Hietzinger Kai-Steg",12,1
16.285466402849391,48.169363475152004,287934,,13,Speisinger Straße 41,8,0
16.336520551173884,48.194986570316587,287935,,15,Fuchsgasse 1,16,0
16.361392947838922,48.215347669514991,287936,,9,Kolingasse 1,22,0
16.362916363431957,48.215104526138582,287937,,9,"Maria-Theresien-Straße 5, Wasagasse",4,0
16.364542175080373,48.21599408042033,287938,,9,Peregringasse 1,8,0
16.397321013624421,48.177126956246248,287939,,3,Schlechtastraße 4,6,0
16.374353670212525,48.24864925811157,287940,,20,Robert-Blum-Gasse 2,8,0
16.380523401467354,48.212669046736657,287941,,2,"Praterstraße 8, Große Mohrengasse",8,0
16.355413032166997,48.229118377620729,287942,,9,"Nußgasse, Vereinsstiege",6,0
16.359168899980844,48.227422682692676,287943,,9,Badgasse 13,8,0
16.372682348747283,48.190275609379626,287944,,4,Belvederegasse 39,2,0
16.391115825461537,48.186816466846842,287945,,3,Kelsenstraße 1,6,0
16.391850116540574,48.195440694500327,287946,,3,Boerhavegasse 8a,6,0
16.356028455529572,48.229114522194777,287947,,9,"Liechtensteinstraße 121, Vereinsstiege",6,0
16.341939730498389,48.201874153673316,287948,,7,Westbahnstraße 40,8,0
16.372821822536647,48.188640788755286,287949,,4,Favoritenstraße 33,4,0
16.394981823086432,48.246641267817296,287950,,21,U/6-Station Neue Donau,40,1
16.381513747093162,48.201546066553192,287951,,3,Beatrixgasse 28,10,0
16.375044242036509,48.176563091815616,287952,,10,"Pernerstorfergasse 30-32, Columbusgasse",10,0
16.369406972941071,48.233903657030758,287953,,20,Pappenheimgasse  33,6,0
16.36775409938215,48.221071938365974,287954,,9,"Summer Stage, U4 Treppelweg",28,0
16.365321002682361,48.177164028188599,287955,,10,Pernerstorfergasse 79,8,0
16.370385834274099,48.193524177376993,287956,,4,Favoritenstraße 24,4,0
16.364350794198383,48.186800477511021,287957,,5,Rainergasse 39,6,0
16.377351276016483,48.22955608715791,287958,,20,"Wasnergasse ggü. 45, Rauscherstraße",6,0
16.361959435186701,48.184919580374753,287959,,5,Wiedner Hauptstraße 116,8,0
16.370853135570524,48.236318469660631,287960,,20,Stromstraße 2-12,6,0
16.475299399590192,48.187774404979486,287961,,22,"Raffineriestraße, ggü. Dechandlacke",10,0
16.357778401766435,48.181281197640182,287962,,5,Grünwaldgasse 4,6,0
16.318887115395771,48.234735896052825,287963,,18,Bastiengasse 36-38,6,0
16.383152235823342,48.201691645176844,287964,,3,Reisnerstraße 12,8,0
16.320592256724826,48.212314750415842,287965,,16,Wichtelgasse 12,6,0
16.378309652033469,48.166498723949786,287966,,10,"Hebbelplatz 2, ggü. Ricarda-Hucha-Weg",8,0
16.322997142779244,48.181364959127229,287967,,12,Rotenmühlgasse 26,6,0
16.373786653665285,48.175442127948351,287968,,10,Quellenplatz 4,5,0
16.364334699736094,48.188078308651043,287969,,5,Wiedner Hauptstraße 84-86,12,0
16.346804673786348,48.2154248635767,287970,,9,Alser Straße 28-30,10,0
16.362890942831449,48.178941619409663,287971,,10,Gudrunstraße 189,6,0
16.31994585429403,48.198848820637124,287972,,15,Hütteldorfer Straße 81B,6,0
16.359102585483122,48.182058196669558,287973,,5,Wiedner Hauptstraße 137,10,0
16.356068143739471,48.181245850027885,287974,,5,Leopold-Rister-Gasse 5,14,0
16.361181902910904,48.184300615143805,287975,,5,Wiedner Hauptstraße 126-128,6,0
16.404941791093279,48.250804705653223,287976,,21,Mühlschüttelgasse 21,4,0
16.393452598205698,48.17332063515363,287977,,10,"Kempelengasse 2, Quellenstraße",12,0
16.363999106209185,48.186820285656069,287978,,5,Wiedner Hauptstraße 89,4,0
16.380940112357308,48.153253515889219,287979,,10,Jenny-Lind-Gasse 1-3,8,0
16.223126149332639,48.209417049455581,287980,,14,Hauptstraße 70,6,0
16.362347495397916,48.173816765704188,287981,,10,Sonnleithnergasse 53,8,0
16.360450076656711,48.18329461185067,287982,,5,Wiedner Hauptstraße 125,6,0
16.36064215243216,48.183744699364688,287983,,5,Wiedner Hauptstraße 134-136,8,0
16.381377840312304,48.17069527551768,287984,,10,"Kennergasse, Wieselburgergasse",8,0
16.359041679491483,48.180038385677598,287985,,10,"Matzleinsdorfer Platz, S-Bahn",12,0
16.38629244471894,48.171535053459543,287986,,10,Laimäckergasse 34,4,0
16.36615359624107,48.184815982070376,287987,,5,Kriehubergasse 9,8,0
16.35265995527276,48.219388676646986,287988,,9,Sensengasse 1,48,0
16.386257855236384,48.171442663082608,287989,,10,Laimäckergasse 36,8,0
16.397839441792108,48.193571012139792,287990,,3,Landstraßer Hauptstraße 146,6,0
16.387815984824886,48.167010985415665,287991,,10,"Emil-Fucik-Gasse, Laaer-Berg-Straße 43",6,0
16.390677932019905,48.201608123390969,287992,,3,Rochusgasse 4,12,0
16.336604796872432,48.163924582972776,287993,,10,Gutheil-Schoder-Gasse ggü. 10,6,0
16.362588925342358,48.185186328384255,287994,,5,Wiedner Hauptstraße 105,10,0
16.365722073511964,48.186921279316707,287995,,5,Blechturmgasse 23-27,6,0
16.395921946718847,48.155018442612544,287996,,10,Laaer Berg Straße 170,12,0
16.34541989059958,48.225828638104048,287997,,18,Währinger Straße 104,8,0
16.384394961623297,48.169709583619287,287998,,10,Laaer-Berg-Straße 37,6,0
16.375142785560275,48.178611148485885,287999,,10,Keplerplatz ggü. 6,8,0
16.354228775986133,48.19123911545941,288000,,5,Rampersdorffergasse 72,6,0
16.355242395143325,48.216212159574333,288001,,9,Alfred-Grünfeldgasse 2,6,0
16.371563791170093,48.2335321880823,288002,,20,Raffaelgasse 11,8,0
16.415475225124343,48.232418959011945,288003,,22,"Kaisermühlen, U1-Bahnstation",38,0
16.382628835472058,48.223148322426866,288004,,2,Taborstraße 71,6,0
16.364033529089447,48.216326880485909,288005,,9,"Kolingasse 16, Lichtensteinstraße",6,0
16.333317683889046,48.184941847426337,288006,,15,Storchengasse 1,8,0
16.481458962580223,48.220082715481553,288007,,22,Hausfeldstraße 2,6,0
16.371175318177933,48.213288179873437,288008,,1,Salzgrieß 15,6,0
16.367680556074955,48.221601520640355,288009,,9,"Roßauer Lände, U-Bahnstation",16,0
16.363405687267555,48.223194000891773,288010,,9,Seegasse 12,6,0
16.364360849814187,48.220631457779824,288011,,9,Servitengasse 12,6,0
16.364303265496449,48.219679213390165,288012,,9,Servitengasse 4A,8,0
16.360703561350679,48.220737178339739,288013,,9,Porzellangasse 29,10,0
16.381300866166033,48.222675372162861,288014,,2,Castellezgasse - Lili-Grün-Platz,6,0
16.369791948976292,48.252043500172228,288015,,19,Muthgasse 60,8,0
16.293367373742086,48.231823355960252,288016,,17,Dornbacher Straße 101,8,0
16.379954091864615,48.21932034055564,288017,,2,Kleine Pfarrgasse ggü. 28,18,0
16.363094806392393,48.220777928332225,288018,,9,Müllnergasse 17,2,0
16.36252304798797,48.185563815698565,288019,,5,Wiedner Hauptstraße 112,10,0
16.3610168406891,48.184134330593992,288020,,5,Wiedner Hauptstraße 130,4,0
16.292990971768972,48.232293691735386,288021,,17,Dornbacher Straße 92,8,0
16.271446975582673,48.154917013973815,288022,,23,Speisinger Straße 228,6,0
16.355259254030337,48.182487663701437,288023,,5,Siebenbrunnenfeldgasse 10,8,0
16.353932498831163,48.182030788428328,288024,,5,"Siebenbrunnenfeldgasse 20, Obere Amthausgasse",6,0
16.352828724927704,48.214780807182201,288025,,8,Alser Straße 17,12,0
16.377052304791199,48.219851810541257,288026,,2,Kleine Pfarrgasse 5,4,0
16.351186220253833,48.187516530600512,288027,,5,Kohlgasse 51,6,0
16.386299470964207,48.193586365848809,288028,,3,Fasangasse 5-7,4,0
16.397241793659351,48.194361600234927,288029,,3,Landstraßer Hauptstraße 140-142,6,0
16.498223635437693,48.251410097680491,288030,,22,Breitenleer Straße 251,8,0
16.354708400011855,48.188569810180901,288031,,5,Pannaschgasse  6,6,0
16.361034695956459,48.182549110496524,288032,,5,Gassergasse 46,12,0
16.356721117788592,48.188201589756041,288033,,5,"Ramperstorffergasse 45, Viktor-Christ-Gasse",10,0
16.467020180835885,48.219354365681028,288034,,22,Langobardenstraße 105,120,1
16.343400041176523,48.217332851529115,288035,,9,Zimmermanngasse 16,8,0
16.342741253621245,48.245534670076857,288036,,19,Billrothstraße 85,6,0
16.342690532794151,48.220763155713087,288037,,18,Anton-Baumann-Park,20,0
16.357727565470359,48.184713297498632,288038,,5,Spengergasse 16,6,0
16.456800979708433,48.220979752728546,288039,,22,"Hardeggasse, unter U2-Trasse",96,1
16.311926544492714,48.21454789926262,288040,,16,Arnethgasse 84,6,0
16.361380047034746,48.184108719408769,288041,,5,Wiedner Hauptstraße 119,4,0
16.377988804711208,48.23973255164978,288042,,20,"Höchstädtplatz - Meldemannstraße, Stromstraße",18,0
16.379588774962318,48.169045609025375,288043,,10,Rechberggasse 9,8,0
16.342435457779001,48.207678255206922,288044,,7,Lerchenfelder Straße 103-109,10,0
16.309010598669474,48.21303312461108,288045,,16,Stillfriedplatz ggü. 11-12,6,0
16.354884985786452,48.208638449341684,288046,,8,Auersperstraße 13,8,0
16.363084840817898,48.185610152895357,288047,,5,Wiedner Hauptstraße 99,6,0
16.364488042632953,48.18651550274889,288048,,5,Kriehubergasse 28,8,0
16.361419784178931,48.186775746833987,288049,,5,Stollberggasse 16,8,0
16.360434188076209,48.18353575931544,288050,,5,Wiedner Hauptstraße 136,6,0
16.3550151689264,48.175020981649865,288051,,10,Inzersdorfer Straße 127,8,0
16.405037038061693,48.220497470715614,288052,,2,Schönngasse 2-4,12,0
16.375776467270498,48.144550263439413,288053,,10,Ober-Laaer-Straße 251,8,0
16.383459685058277,48.238917744036527,288054,,20,Allerheiligenplatz 7,6,0
16.284054910705436,48.174853754481298,288055,,13,Versorgungsheimstraße 1,6,0
16.358826801818839,48.182084601765276,288056,,5,Wiedner Hauptstraße 154,4,0
16.362161186810987,48.185185509018233,288057,,5,Wiedner Hauptstraße 114,8,0
16.289770312757849,48.150278987587008,288058,,23,Gatterederstraße 15-17,8,0
16.363076935478912,48.18656116891718,288059,,5,"Nikolsdorfer Gasse 1, Wiedner Hauptstraße",8,0
16.338822956517582,48.190485521543927,288060,,6,Wallgasse 11,6,0
16.407854875511688,48.276674030072947,288061,,21,Frauenstiftgasse 12A,8,0
16.382686662436125,48.144807582302022,288062,,10,Himberger Straße 7,6,0
16.382530705674583,48.164216794652432,288063,,10,Favoritenstraße 211,6,0
16.372623880783522,48.169873084505781,288064,,10,Hardtmuthgasse 42,6,0
16.342893588024531,48.222121011476354,288065,,18,Kreuzgasse 6,12,0
16.386104496159152,48.240446273223398,288066,,20,"Wehlistraße 51, Millenium Entertainment Center",32,0
16.382377948097012,48.153967568073057,288067,,10,"Favoritenstraße, Alaudagasse",8,0
16.354835179535964,48.187043282226732,288068,,5,Arbeitergasse 7,8,0
16.358675085727263,48.181685027055586,288069,,5,Wiedner Hauptstraße 141-143,14,0
16.285877826604935,48.147469583205933,288070,,23,"Endresstraße 24-26, Atzgersdorfer Bad",24,0
16.416262068702629,48.214982585854315,288071,,2,Engerthstraße 230A,28,0
16.395867467734725,48.190771095160549,288072,,3,Lissagasse 4,4,0
16.385900571450108,48.172896233080799,288073,,10,Puchsbaumplatz 9,6,0
16.332352962904306,48.218321015698038,288074,,17,Kalvarienberggasse 29,10,0
16.419726559300837,48.185478306398942,288075,,11,"Guglgasse 8, Paragonstraße",22,0
16.359821854681648,48.182642636326563,288076,,5,Wiedner Hauptstraße 133,6,0
16.349181101408956,48.206467866364491,288077,,8,Lerchenfelder Straße 42,8,0
16.364149869409843,48.187735128154522,288078,,5,Wiedner Hauptstraße 84-86,5,0
16.384725186894439,48.189845394006497,288079,,3,Mohsgasse 2,6,0
16.36128461454426,48.216065626720187,288080,,9,Hörlgasse 4,6,0
16.325704737717466,48.197005905554875,288081,,15,Huglgasse 1-3,8,0
16.301320776923617,48.229435242499449,288082,,17,Alszeile 95,8,0
16.356395856989774,48.221918445020044,288083,,9,Boltzmanngasse 10,8,0
16.273836051431338,48.186950585223677,288084,,13,Schrutkagasse  63,8,0
16.359944736281118,48.228627677579766,288085,,9,Althanstraße 10,6,0
16.276042456506492,48.160166018559885,288086,,13,Sillerplatz,8,0
16.361733557751801,48.225931928821744,288087,,9,"Julius-Tandler-Platz, Franz-Josefs-Bahnhof",32,0
16.261100976309926,48.195007428488303,288088,,13,Auhofstraße 192,10,0
16.365431066639132,48.225097900048354,288089,,9,Glasergasse 23,10,0
16.36504760506163,48.226515245802553,288090,,9,"Stroheckgasse 13, Roßauer Lände",6,0
16.322655986625094,48.19600909070919,288091,,15,Kröllgasse 20,6,0
16.416818959274014,48.230685368409439,288092,,22,Schüttaustraße 2,6,0
16.475574896092727,48.223456981998602,288093,,22,Erzherzog-Karl-Straße U2,150,1
16.316931646161894,48.150053708848617,288094,,23,"Anton-Baumgartner-Straße, Erlaaer Schleife",4,1
16.376311408735639,48.238833757448816,288095,,20,Stromstraße 22-26,18,0
16.316510843183856,48.141582746276356,288096,,23,Erlaaer Straße U6,18,1
16.367577759009297,48.229919798501278,288097,,20,Klosterneuburger Straße 34,6,0
16.343781029531442,48.213170046499002,288098,,8,Laudongasse 48,4,0
16.343908243579687,48.211842462481499,288099,,8,ALbertgasse 37,6,0
16.353373014989796,48.222812131320069,288100,,9,Nußdorfer Straße 3,16,0
16.367118791081175,48.235667860913431,287550,,20,Leipziger Platz 2,24,0
16.379208807945165,48.243468239914371,287551,,20,"Marchfeldstraße 16-18, Vorgartenstraße",8,0
16.371958580906199,48.229441652393177,287552,,20,Karl-Meißl-Straße 1,6,0
16.31619332081538,48.220596248430724,287553,,16,Albrechtskreithgasse 32,8,0
16.372571682501853,48.198089790369899,287554,,4,Kreuzherrengasse 1,8,0
16.367294634776904,48.202640811243029,287555,,1,Opernring 9,8,0
16.379255469752653,48.236861646468434,287556,,20,"Hellwagstraße 9, U/6-Station",12,0
16.421023312565062,48.210111611725381,287557,,2,"Olympiaplatz, U2 Stadion",184,1
16.442599426708512,48.249547815501614,287558,,22,St.-Wendelin-Platz,12,0
16.321007198277034,48.188600098003732,287559,,15,Siebeneichengasse 17,6,0
16.366538176812288,48.199012379606252,287560,,4,Operngasse  13-15,8,0
16.35682986487841,48.197810040916686,287561,,6,Joanelligasse 10,6,0
16.385230318187858,48.205930827529457,287562,,3,Landstraßer Hauptstraße 1D,22,0
16.346165196637639,48.217567542935832,287563,,9,Borschkegasse 1,8,0
16.360518329146625,48.218955853016837,287564,,9,Thurngasse 10,6,0
16.356615038003991,48.226432104971401,287565,,9,Lichtensteinstraße 87,8,0
16.315852700532893,48.220616441687817,287566,,16,Albrechtskreithgasse 19-21,18,0
16.377195028215073,48.200024004226563,287567,,3,Lisztstraße 1,24,0
16.366897849375377,48.191315734308091,287568,,4,Wiedner Hauptstraße 55,8,0
16.365570085401551,48.198718680783301,287569,,4,Faulmanngasse 4,8,0
16.354265695130529,48.230771154041072,287570,,9,Nußdorfer Straße 73,10,0
16.372991479200454,48.197877434876801,287571,,4,Hoyosgasse 5,6,0
16.398924050562194,48.220016604558133,287572,,2,Wolfgang-Schmälzl-Gasse,12,0
16.347956060735928,48.188666611240222,287573,,5,Schönbrunner Straße 102,4,0
16.35267908618663,48.189028478402435,287574,,5,Bräuhausgasse 37,6,0
16.349213375514491,48.1841919199071,287575,,5,Diehlgasse 20-26,6,0
16.348583469557624,48.185029411412899,287576,,5,Arbeitergasse 38,6,0
16.417707968092646,48.185734706542718,287577,,11,"Rosa-Fischer-Gasse, Guglgasse",16,0
16.38368410089674,48.239393315846542,287578,,20,Vorgartenstraße 50,20,0
16.406247549081659,48.194663427957103,287579,,3,"Alfred-Dallinger-Platz ggü. 1, U-Bahn-Station Schlachthausgasse",6,0
16.264631517688542,48.156418722768677,287580,,23,Franz-Asenbauer-Gasse 49,5,0
16.398577406134329,48.192874827173299,287581,,3,Landstraßer Hauptstraße 146,11,0
16.268784862448385,48.199511746614817,287582,,14,Linzer Straße 327,4,0
16.457764418686519,48.258839495676781,287583,,22,Lieblgasse 4,18,0
16.357026010110527,48.231003084374649,287584,,9,Augasse 11,10,0
16.36839752072143,48.19946090154518,287585,,4,Karlsplatz 14,6,0
16.414348038281201,48.214373008379518,287586,,2,Vorgartenstraße ggü. 229,72,1
16.401380056152927,48.196333878600008,287587,,3,"Rabengasse 2-10, zur Hainburger Straße",8,0
16.358158973384839,48.197195764720391,287588,,6,Linke Wienzeile 48-52,10,0
16.358693057976819,48.196417101903492,287589,,5,Rechte Wienzeile 43,6,0
16.364725572001511,48.221921120943662,287590,,9,Pramergasse ggü. 19,6,0
16.446422582755073,48.250632366998929,287591,,22,Am langen Felde 14,11,0
16.35418337323469,48.191594201279472,287592,,5,"Rechte Wienzeile, ggü. Sonnenhofgasse",8,0
16.339409392779913,48.211703719421685,287593,,8,Lerchenfelder Gürtel 70/7,12,0
16.391426592505432,48.202526095520206,287594,,3,"Maria-Eis-Gasse 51 - U-Bahn-Station, Erdbergstraße",16,0
16.310793077085904,48.21892188576409,287595,,16,Julius-Meinl-Gasse 1,8,0
16.305912121612295,48.191855891392031,287596,,14,Cumberlandstraße 35-41,5,0
16.349642935736203,48.18078888141811,287597,,5,Fendigasse 39,6,0
16.352101343725607,48.204106920501026,287598,,7,Burggasse 37,8,0
16.348147479987354,48.20025093725463,287599,,7,Ahornergasse 5,8,0
16.34099794288948,48.204353547219149,287600,,7,Burggasse 114,8,0
16.339901508021942,48.200234934655533,287601,,7,Seidengasse 39B,4,0
16.353326696525073,48.202224811037752,287602,,7,Siebensterngasse 21,12,0
16.351700795164341,48.202549643913216,287603,,7,Kirchengasse 32,6,0
16.356069014605243,48.202718308016443,287604,,7,Siebensterngasse 12,8,0
16.343705756140707,48.197767992836496,287605,,7,Schottenfeldgasse 9,4,0
16.367483210703242,48.238329369178707,287606,,20,"Burghardtgasse 25, Adalbert Stifter Straße",6,0
16.315806109645425,48.213177090769705,287607,,16,Ottakringer Straße 147,5,0
16.401151510716037,48.200786636837151,287608,,3,Haidingergasse - Dietrichgasse,10,0
16.35703909961742,48.20550243361658,287609,,7,Neustiftgasse 1,5,0
16.346549640342623,48.199574698451734,287610,,7,Lindengasse 52A,8,0
16.349063536450203,48.202922682633961,287611,,7,Neubaugasse 56,8,0
16.359742271016447,48.203447038017124,287612,,7,Museumsplatz 1,30,0
16.421105121810111,48.228400986726378,287613,,22,Schödlbergergasse 20,8,0
16.354486794717001,48.203786819082701,287614,,7,Schrankgasse ggü. 16,8,0
16.350204522042993,48.181586880943989,287615,,5,"Fendigasse 37, bei Durchgang",6,0
